Time,covidsim_system.S,covidsim_system.E1,covidsim_system.E2,covidsim_system.P1,covidsim_system.P2,covidsim_system.I1,covidsim_system.I2,covidsim_system.L1,covidsim_system.L2,covidsim_system.R,covidsim_system.D,covidsim_system.prob,covidsim_system.cases,covidsim_system.C_dot
966.600000,7995.649178,0.066825,0.066826,0.016706,0.016707,0.167068,0.167067,0.167060,0.167046,4804559.900121,9676.615396,0.473363,4814010.983759,0.016707
966.700000,7995.647507,0.066825,0.066826,0.016706,0.016707,0.167068,0.167067,0.167060,0.167046,4804559.901788,9676.615400,0.473363,4814010.985429,0.016707
966.800000,7995.645836,0.066825,0.066826,0.016706,0.016706,0.167068,0.167067,0.167061,0.167046,4804559.903456,9676.615403,0.473363,4814010.987100,0.016706
966.900000,7995.644166,0.066825,0.066826,0.016706,0.016706,0.167068,0.167067,0.167061,0.167046,4804559.905123,9676.615406,0.473363,4814010.988770,0.016706
967.000000,7995.642495,0.066825,0.066826,0.016706,0.016706,0.167068,0.167067,0.167061,0.167046,4804559.906790,9676.615410,0.473363,4814010.990441,0.016706
967.100000,7995.640824,0.066825,0.066826,0.016706,0.016706,0.167068,0.167067,0.167061,0.167046,4804559.908457,9676.615413,0.473363,4814010.992112,0.016706
967.200000,7995.639154,0.066825,0.066826,0.016706,0.016706,0.167067,0.167067,0.167061,0.167047,4804559.910124,9676.615416,0.473363,4814010.993782,0.016706
967.300000,7995.637483,0.066825,0.066826,0.016706,0.016706,0.167067,0.167067,0.167061,0.167047,4804559.911791,9676.615420,0.473363,4814010.995453,0.016706
967.400000,7995.635813,0.066825,0.066826,0.016706,0.016706,0.167067,0.167067,0.167061,0.167047,4804559.913458,9676.615423,0.473363,4814010.997124,0.016706
967.500000,7995.634142,0.066825,0.066826,0.016706,0.016706,0.167067,0.167067,0.167061,0.167047,4804559.915125,9676.615426,0.473363,4814010.998794,0.016706
967.600000,7995.632471,0.066825,0.066826,0.016706,0.016706,0.167067,0.167067,0.167061,0.167047,4804559.916792,9676.615430,0.473363,4814011.000465,0.016706
967.700000,7995.630801,0.066825,0.066826,0.016706,0.016706,0.167067,0.167067,0.167061,0.167047,4804559.918460,9676.615433,0.473363,4814011.002136,0.016706
967.800000,7995.629130,0.066825,0.066826,0.016706,0.016706,0.167067,0.167067,0.167061,0.167047,4804559.920127,9676.615436,0.473363,4814011.003806,0.016706
967.900000,7995.627460,0.066825,0.066826,0.016706,0.016706,0.167067,0.167067,0.167061,0.167048,4804559.921794,9676.615440,0.473363,4814011.005477,0.016706
968.000000,7995.625789,0.066825,0.066826,0.016706,0.016706,0.167067,0.167067,0.167061,0.167048,4804559.923461,9676.615443,0.473363,4814011.007148,0.016706
968.100000,7995.624118,0.066825,0.066826,0.016706,0.016706,0.167067,0.167067,0.167061,0.167048,4804559.925128,9676.615447,0.473363,4814011.008818,0.016706
968.200000,7995.622448,0.066825,0.066826,0.016706,0.016706,0.167067,0.167067,0.167061,0.167048,4804559.926795,9676.615450,0.473363,4814011.010489,0.016706
968.300000,7995.620777,0.066825,0.066826,0.016706,0.016706,0.167067,0.167067,0.167061,0.167048,4804559.928462,9676.615453,0.473363,4814011.012160,0.016706
968.400000,7995.619107,0.066825,0.066826,0.016706,0.016706,0.167067,0.167067,0.167062,0.167048,4804559.930129,9676.615457,0.473363,4814011.013830,0.016706
968.500000,7995.617436,0.066825,0.066825,0.016706,0.016706,0.167067,0.167067,0.167062,0.167048,4804559.931797,9676.615460,0.473363,4814011.015501,0.016706
968.600000,7995.615765,0.066825,0.066825,0.016706,0.016706,0.167067,0.167067,0.167062,0.167048,4804559.933464,9676.615463,0.473363,4814011.017171,0.016706
968.700000,7995.614095,0.066825,0.066825,0.016706,0.016706,0.167067,0.167067,0.167062,0.167049,4804559.935131,9676.615467,0.473363,4814011.018842,0.016706
968.800000,7995.612424,0.066825,0.066825,0.016706,0.016706,0.167067,0.167067,0.167062,0.167049,4804559.936798,9676.615470,0.473363,4814011.020513,0.016706
968.900000,7995.610753,0.066825,0.066825,0.016706,0.016706,0.167067,0.167067,0.167062,0.167049,4804559.938465,9676.615473,0.473363,4814011.022183,0.016706
969.000000,7995.609083,0.066825,0.066825,0.016706,0.016706,0.167067,0.167067,0.167062,0.167049,4804559.940132,9676.615477,0.473363,4814011.023854,0.016706
969.100000,7995.607412,0.066825,0.066825,0.016706,0.016706,0.167067,0.167067,0.167062,0.167049,4804559.941799,9676.615480,0.473363,4814011.025525,0.016706
969.200000,7995.605742,0.066825,0.066825,0.016706,0.016706,0.167067,0.167067,0.167062,0.167049,4804559.943466,9676.615483,0.473363,4814011.027195,0.016706
969.300000,7995.604071,0.066825,0.066825,0.016706,0.016706,0.167067,0.167067,0.167062,0.167049,4804559.945134,9676.615487,0.473363,4814011.028866,0.016706
969.400000,7995.602400,0.066825,0.066825,0.016706,0.016706,0.167067,0.167067,0.167062,0.167049,4804559.946801,9676.615490,0.473363,4814011.030537,0.016706
969.500000,7995.600730,0.066825,0.066825,0.016706,0.016706,0.167067,0.167067,0.167062,0.167050,4804559.948468,9676.615494,0.473363,4814011.032207,0.016706
969.600000,7995.599059,0.066825,0.066825,0.016706,0.016706,0.167067,0.167067,0.167062,0.167050,4804559.950135,9676.615497,0.473363,4814011.033878,0.016706
969.700000,7995.597389,0.066825,0.066825,0.016706,0.016706,0.167067,0.167067,0.167062,0.167050,4804559.951802,9676.615500,0.473363,4814011.035549,0.016706
969.800000,7995.595718,0.066825,0.066825,0.016706,0.016706,0.167067,0.167067,0.167062,0.167050,4804559.953469,9676.615504,0.473363,4814011.037219,0.016706
969.900000,7995.594047,0.066825,0.066825,0.016706,0.016706,0.167067,0.167067,0.167062,0.167050,4804559.955136,9676.615507,0.473363,4814011.038890,0.016706
970.000000,7995.592377,0.066825,0.066825,0.016706,0.016706,0.167067,0.167067,0.167062,0.167050,4804559.956804,9676.615510,0.473363,4814011.040560,0.016706
970.100000,7995.590706,0.066825,0.066825,0.016706,0.016706,0.167067,0.167067,0.167062,0.167050,4804559.958471,9676.615514,0.473363,4814011.042231,0.016706
970.200000,7995.589036,0.066825,0.066825,0.016706,0.016706,0.167067,0.167067,0.167062,0.167050,4804559.960138,9676.615517,0.473363,4814011.043902,0.016706
970.300000,7995.587365,0.066825,0.066825,0.016706,0.016706,0.167067,0.167067,0.167063,0.167051,4804559.961805,9676.615520,0.473363,4814011.045572,0.016706
970.400000,7995.585694,0.066825,0.066825,0.016706,0.016706,0.167067,0.167067,0.167063,0.167051,4804559.963472,9676.615524,0.473363,4814011.047243,0.016706
970.500000,7995.584024,0.066825,0.066825,0.016706,0.016706,0.167067,0.167067,0.167063,0.167051,4804559.965139,9676.615527,0.473363,4814011.048914,0.016706
970.600000,7995.582353,0.066825,0.066825,0.016706,0.016706,0.167067,0.167067,0.167063,0.167051,4804559.966806,9676.615530,0.473363,4814011.050584,0.016706
970.700000,7995.580683,0.066825,0.066825,0.016706,0.016706,0.167067,0.167067,0.167063,0.167051,4804559.968474,9676.615534,0.473363,4814011.052255,0.016706
970.800000,7995.579012,0.066825,0.066825,0.016706,0.016706,0.167066,0.167067,0.167063,0.167051,4804559.970141,9676.615537,0.473363,4814011.053926,0.016706
970.900000,7995.577341,0.066825,0.066825,0.016706,0.016706,0.167066,0.167067,0.167063,0.167051,4804559.971808,9676.615541,0.473363,4814011.055596,0.016706
971.000000,7995.575671,0.066825,0.066825,0.016706,0.016706,0.167066,0.167067,0.167063,0.167051,4804559.973475,9676.615544,0.473363,4814011.057267,0.016706
971.100000,7995.574000,0.066825,0.066825,0.016706,0.016706,0.167066,0.167067,0.167063,0.167052,4804559.975142,9676.615547,0.473363,4814011.058937,0.016706
971.200000,7995.572330,0.066825,0.066825,0.016706,0.016706,0.167066,0.167067,0.167063,0.167052,4804559.976809,9676.615551,0.473363,4814011.060608,0.016706
971.300000,7995.570659,0.066825,0.066825,0.016706,0.016706,0.167066,0.167067,0.167063,0.167052,4804559.978477,9676.615554,0.473363,4814011.062279,0.016706
971.400000,7995.568988,0.066825,0.066825,0.016706,0.016706,0.167066,0.167067,0.167063,0.167052,4804559.980144,9676.615557,0.473363,4814011.063949,0.016706
971.500000,7995.567318,0.066825,0.066825,0.016706,0.016706,0.167066,0.167067,0.167063,0.167052,4804559.981811,9676.615561,0.473363,4814011.065620,0.016706
971.600000,7995.565647,0.066825,0.066825,0.016706,0.016706,0.167066,0.167067,0.167063,0.167052,4804559.983478,9676.615564,0.473363,4814011.067291,0.016706
971.700000,7995.563977,0.066825,0.066825,0.016706,0.016706,0.167066,0.167067,0.167063,0.167052,4804559.985145,9676.615567,0.473363,4814011.068961,0.016706
971.800000,7995.562306,0.066824,0.066825,0.016706,0.016706,0.167066,0.167067,0.167063,0.167052,4804559.986812,9676.615571,0.473363,4814011.070632,0.016706
971.900000,7995.560635,0.066824,0.066825,0.016706,0.016706,0.167066,0.167067,0.167063,0.167052,4804559.988479,9676.615574,0.473363,4814011.072302,0.016706
972.000000,7995.558965,0.066824,0.066825,0.016706,0.016706,0.167066,0.167067,0.167063,0.167053,4804559.990147,9676.615578,0.473363,4814011.073973,0.016706
972.100000,7995.557294,0.066824,0.066825,0.016706,0.016706,0.167066,0.167067,0.167063,0.167053,4804559.991814,9676.615581,0.473363,4814011.075644,0.016706
972.200000,7995.555624,0.066824,0.066825,0.016706,0.016706,0.167066,0.167067,0.167063,0.167053,4804559.993481,9676.615584,0.473363,4814011.077314,0.016706
972.300000,7995.553953,0.066824,0.066825,0.016706,0.016706,0.167066,0.167067,0.167063,0.167053,4804559.995148,9676.615588,0.473363,4814011.078985,0.016706
972.400000,7995.552282,0.066824,0.066825,0.016706,0.016706,0.167066,0.167067,0.167063,0.167053,4804559.996815,9676.615591,0.473363,4814011.080656,0.016706
972.500000,7995.550612,0.066824,0.066825,0.016706,0.016706,0.167066,0.167067,0.167063,0.167053,4804559.998483,9676.615594,0.473363,4814011.082326,0.016706
972.600000,7995.548941,0.066824,0.066825,0.016706,0.016706,0.167066,0.167067,0.167063,0.167053,4804560.000150,9676.615598,0.473363,4814011.083997,0.016706
972.700000,7995.547271,0.066824,0.066825,0.016706,0.016706,0.167066,0.167067,0.167063,0.167053,4804560.001817,9676.615601,0.473363,4814011.085668,0.016706
972.800000,7995.545600,0.066824,0.066825,0.016706,0.016706,0.167066,0.167067,0.167064,0.167053,4804560.003484,9676.615604,0.473363,4814011.087338,0.016706
972.900000,7995.543929,0.066824,0.066825,0.016706,0.016706,0.167066,0.167067,0.167064,0.167053,4804560.005151,9676.615608,0.473363,4814011.089009,0.016706
973.000000,7995.542259,0.066824,0.066825,0.016706,0.016706,0.167066,0.167067,0.167064,0.167054,4804560.006818,9676.615611,0.473363,4814011.090679,0.016706
973.100000,7995.540588,0.066824,0.066825,0.016706,0.016706,0.167066,0.167067,0.167064,0.167054,4804560.008486,9676.615614,0.473363,4814011.092350,0.016706
973.200000,7995.538918,0.066824,0.066825,0.016706,0.016706,0.167066,0.167067,0.167064,0.167054,4804560.010153,9676.615618,0.473363,4814011.094021,0.016706
973.300000,7995.537247,0.066824,0.066825,0.016706,0.016706,0.167066,0.167067,0.167064,0.167054,4804560.011820,9676.615621,0.473363,4814011.095691,0.016706
973.400000,7995.535576,0.066824,0.066825,0.016706,0.016706,0.167066,0.167067,0.167064,0.167054,4804560.013487,9676.615625,0.473363,4814011.097362,0.016706
973.500000,7995.533906,0.066824,0.066825,0.016706,0.016706,0.167066,0.167067,0.167064,0.167054,4804560.015154,9676.615628,0.473363,4814011.099033,0.016706
973.600000,7995.532235,0.066824,0.066825,0.016706,0.016706,0.167066,0.167067,0.167064,0.167054,4804560.016821,9676.615631,0.473363,4814011.100703,0.016706
973.700000,7995.530565,0.066824,0.066825,0.016706,0.016706,0.167066,0.167067,0.167064,0.167054,4804560.018489,9676.615635,0.473363,4814011.102374,0.016706
973.800000,7995.528894,0.066824,0.066825,0.016706,0.016706,0.167066,0.167067,0.167064,0.167054,4804560.020156,9676.615638,0.473363,4814011.104044,0.016706
973.900000,7995.527223,0.066824,0.066825,0.016706,0.016706,0.167066,0.167067,0.167064,0.167054,4804560.021823,9676.615641,0.473363,4814011.105715,0.016706
974.000000,7995.525553,0.066824,0.066825,0.016706,0.016706,0.167066,0.167067,0.167064,0.167055,4804560.023490,9676.615645,0.473363,4814011.107386,0.016706
974.100000,7995.523882,0.066824,0.066825,0.016706,0.016706,0.167066,0.167067,0.167064,0.167055,4804560.025157,9676.615648,0.473363,4814011.109056,0.016706
974.200000,7995.522212,0.066824,0.066825,0.016706,0.016706,0.167065,0.167067,0.167064,0.167055,4804560.026825,9676.615651,0.473363,4814011.110727,0.016706
974.300000,7995.520541,0.066824,0.066825,0.016706,0.016706,0.167065,0.167067,0.167064,0.167055,4804560.028492,9676.615655,0.473363,4814011.112398,0.016706
974.400000,7995.518871,0.066824,0.066825,0.016706,0.016706,0.167065,0.167067,0.167064,0.167055,4804560.030159,9676.615658,0.473363,4814011.114068,0.016706
974.500000,7995.517200,0.066824,0.066825,0.016706,0.016706,0.167065,0.167067,0.167064,0.167055,4804560.031826,9676.615661,0.473363,4814011.115739,0.016706
974.600000,7995.515529,0.066824,0.066825,0.016706,0.016706,0.167065,0.167067,0.167064,0.167055,4804560.033493,9676.615665,0.473363,4814011.117409,0.016706
974.700000,7995.513859,0.066824,0.066825,0.016706,0.016706,0.167065,0.167067,0.167064,0.167055,4804560.035161,9676.615668,0.473363,4814011.119080,0.016706
974.800000,7995.512188,0.066824,0.066825,0.016706,0.016706,0.167065,0.167067,0.167064,0.167055,4804560.036828,9676.615672,0.473363,4814011.120751,0.016706
974.900000,7995.510518,0.066824,0.066825,0.016706,0.016706,0.167065,0.167067,0.167064,0.167055,4804560.038495,9676.615675,0.473363,4814011.122421,0.016706
975.000000,7995.508847,0.066824,0.066825,0.016706,0.016706,0.167065,0.167067,0.167064,0.167055,4804560.040162,9676.615678,0.473363,4814011.124092,0.016706
975.100000,7995.507176,0.066824,0.066825,0.016706,0.016706,0.167065,0.167067,0.167064,0.167056,4804560.041829,9676.615682,0.473363,4814011.125763,0.016706
975.200000,7995.505506,0.066824,0.066825,0.016706,0.016706,0.167065,0.167067,0.167064,0.167056,4804560.043497,9676.615685,0.473363,4814011.127433,0.016706
975.300000,7995.503835,0.066824,0.066825,0.016706,0.016706,0.167065,0.167067,0.167064,0.167056,4804560.045164,9676.615688,0.473363,4814011.129104,0.016706
975.400000,7995.502165,0.066824,0.066825,0.016706,0.016706,0.167065,0.167067,0.167064,0.167056,4804560.046831,9676.615692,0.473363,4814011.130774,0.016706
975.500000,7995.500494,0.066824,0.066825,0.016706,0.016706,0.167065,0.167067,0.167064,0.167056,4804560.048498,9676.615695,0.473363,4814011.132445,0.016706
975.600000,7995.498823,0.066824,0.066825,0.016706,0.016706,0.167065,0.167067,0.167064,0.167056,4804560.050165,9676.615698,0.473363,4814011.134116,0.016706
975.700000,7995.497153,0.066824,0.066825,0.016706,0.016706,0.167065,0.167067,0.167064,0.167056,4804560.051833,9676.615702,0.473363,4814011.135786,0.016706
975.800000,7995.495482,0.066824,0.066824,0.016706,0.016706,0.167065,0.167067,0.167064,0.167056,4804560.053500,9676.615705,0.473363,4814011.137457,0.016706
975.900000,7995.493812,0.066824,0.066824,0.016706,0.016706,0.167065,0.167067,0.167064,0.167056,4804560.055167,9676.615708,0.473363,4814011.139128,0.016706
976.000000,7995.492141,0.066824,0.066824,0.016706,0.016706,0.167065,0.167067,0.167064,0.167056,4804560.056834,9676.615712,0.473363,4814011.140798,0.016706
976.100000,7995.490471,0.066824,0.066824,0.016706,0.016706,0.167065,0.167067,0.167064,0.167056,4804560.058501,9676.615715,0.473363,4814011.142469,0.016706
976.200000,7995.488800,0.066824,0.066824,0.016706,0.016706,0.167065,0.167066,0.167064,0.167056,4804560.060169,9676.615719,0.473363,4814011.144139,0.016706
976.300000,7995.487129,0.066824,0.066824,0.016706,0.016706,0.167065,0.167066,0.167064,0.167057,4804560.061836,9676.615722,0.473363,4814011.145810,0.016706
976.400000,7995.485459,0.066824,0.066824,0.016706,0.016706,0.167065,0.167066,0.167064,0.167057,4804560.063503,9676.615725,0.473363,4814011.147481,0.016706
976.500000,7995.483788,0.066824,0.066824,0.016706,0.016706,0.167065,0.167066,0.167065,0.167057,4804560.065170,9676.615729,0.473363,4814011.149151,0.016706
976.600000,7995.482118,0.066824,0.066824,0.016706,0.016706,0.167065,0.167066,0.167065,0.167057,4804560.066837,9676.615732,0.473363,4814011.150822,0.016706
976.700000,7995.480447,0.066824,0.066824,0.016706,0.016706,0.167065,0.167066,0.167065,0.167057,4804560.068505,9676.615735,0.473363,4814011.152492,0.016706
976.800000,7995.478776,0.066824,0.066824,0.016706,0.016706,0.167065,0.167066,0.167065,0.167057,4804560.070172,9676.615739,0.473363,4814011.154163,0.016706
976.900000,7995.477106,0.066824,0.066824,0.016706,0.016706,0.167065,0.167066,0.167065,0.167057,4804560.071839,9676.615742,0.473363,4814011.155834,0.016706
977.000000,7995.475435,0.066824,0.066824,0.016706,0.016706,0.167065,0.167066,0.167065,0.167057,4804560.073506,9676.615745,0.473363,4814011.157504,0.016706
977.100000,7995.473765,0.066824,0.066824,0.016706,0.016706,0.167065,0.167066,0.167065,0.167057,4804560.075173,9676.615749,0.473363,4814011.159175,0.016706
977.200000,7995.472094,0.066824,0.066824,0.016706,0.016706,0.167065,0.167066,0.167065,0.167057,4804560.076841,9676.615752,0.473363,4814011.160846,0.016706
977.300000,7995.470424,0.066824,0.066824,0.016706,0.016706,0.167065,0.167066,0.167065,0.167057,4804560.078508,9676.615755,0.473363,4814011.162516,0.016706
977.400000,7995.468753,0.066824,0.066824,0.016706,0.016706,0.167064,0.167066,0.167065,0.167057,4804560.080175,9676.615759,0.473363,4814011.164187,0.016706
977.500000,7995.467082,0.066824,0.066824,0.016706,0.016706,0.167064,0.167066,0.167065,0.167057,4804560.081842,9676.615762,0.473363,4814011.165857,0.016706
977.600000,7995.465412,0.066824,0.066824,0.016706,0.016706,0.167064,0.167066,0.167065,0.167057,4804560.083510,9676.615766,0.473363,4814011.167528,0.016706
977.700000,7995.463741,0.066824,0.066824,0.016706,0.016706,0.167064,0.167066,0.167065,0.167058,4804560.085177,9676.615769,0.473363,4814011.169199,0.016706
977.800000,7995.462071,0.066824,0.066824,0.016706,0.016706,0.167064,0.167066,0.167065,0.167058,4804560.086844,9676.615772,0.473363,4814011.170869,0.016706
977.900000,7995.460400,0.066824,0.066824,0.016706,0.016706,0.167064,0.167066,0.167065,0.167058,4804560.088511,9676.615776,0.473363,4814011.172540,0.016706
978.000000,7995.458730,0.066824,0.066824,0.016706,0.016706,0.167064,0.167066,0.167065,0.167058,4804560.090178,9676.615779,0.473363,4814011.174210,0.016706
978.100000,7995.457059,0.066824,0.066824,0.016706,0.016706,0.167064,0.167066,0.167065,0.167058,4804560.091846,9676.615782,0.473363,4814011.175881,0.016706
978.200000,7995.455388,0.066824,0.066824,0.016706,0.016706,0.167064,0.167066,0.167065,0.167058,4804560.093513,9676.615786,0.473363,4814011.177552,0.016706
978.300000,7995.453718,0.066824,0.066824,0.016706,0.016706,0.167064,0.167066,0.167065,0.167058,4804560.095180,9676.615789,0.473363,4814011.179222,0.016706
978.400000,7995.452047,0.066824,0.066824,0.016706,0.016706,0.167064,0.167066,0.167065,0.167058,4804560.096847,9676.615792,0.473363,4814011.180893,0.016706
978.500000,7995.450377,0.066824,0.066824,0.016706,0.016706,0.167064,0.167066,0.167065,0.167058,4804560.098514,9676.615796,0.473363,4814011.182564,0.016706
978.600000,7995.448706,0.066824,0.066824,0.016706,0.016706,0.167064,0.167066,0.167065,0.167058,4804560.100182,9676.615799,0.473363,4814011.184234,0.016706
978.700000,7995.447035,0.066824,0.066824,0.016706,0.016706,0.167064,0.167066,0.167065,0.167058,4804560.101849,9676.615802,0.473363,4814011.185905,0.016706
978.800000,7995.445365,0.066824,0.066824,0.016706,0.016706,0.167064,0.167066,0.167065,0.167058,4804560.103516,9676.615806,0.473363,4814011.187575,0.016706
978.900000,7995.443694,0.066824,0.066824,0.016706,0.016706,0.167064,0.167066,0.167065,0.167058,4804560.105183,9676.615809,0.473363,4814011.189246,0.016706
979.000000,7995.442024,0.066823,0.066824,0.016706,0.016706,0.167064,0.167066,0.167065,0.167058,4804560.106851,9676.615813,0.473363,4814011.190917,0.016706
979.100000,7995.440353,0.066823,0.066824,0.016706,0.016706,0.167064,0.167066,0.167065,0.167059,4804560.108518,9676.615816,0.473363,4814011.192587,0.016706
979.200000,7995.438683,0.066823,0.066824,0.016706,0.016706,0.167064,0.167066,0.167065,0.167059,4804560.110185,9676.615819,0.473363,4814011.194258,0.016706
979.300000,7995.437012,0.066823,0.066824,0.016706,0.016706,0.167064,0.167066,0.167065,0.167059,4804560.111852,9676.615823,0.473363,4814011.195928,0.016706
979.400000,7995.435341,0.066823,0.066824,0.016706,0.016706,0.167064,0.167066,0.167065,0.167059,4804560.113520,9676.615826,0.473363,4814011.197599,0.016706
979.500000,7995.433671,0.066823,0.066824,0.016706,0.016706,0.167064,0.167066,0.167065,0.167059,4804560.115187,9676.615829,0.473363,4814011.199270,0.016706
979.600000,7995.432000,0.066823,0.066824,0.016706,0.016706,0.167064,0.167066,0.167065,0.167059,4804560.116854,9676.615833,0.473363,4814011.200940,0.016706
979.700000,7995.430330,0.066823,0.066824,0.016706,0.016706,0.167064,0.167066,0.167065,0.167059,4804560.118521,9676.615836,0.473363,4814011.202611,0.016706
979.800000,7995.428659,0.066823,0.066824,0.016706,0.016706,0.167064,0.167066,0.167065,0.167059,4804560.120188,9676.615839,0.473363,4814011.204281,0.016706
979.900000,7995.426989,0.066823,0.066824,0.016706,0.016706,0.167064,0.167066,0.167065,0.167059,4804560.121856,9676.615843,0.473363,4814011.205952,0.016706
980.000000,7995.425318,0.066823,0.066824,0.016706,0.016706,0.167064,0.167066,0.167065,0.167059,4804560.123523,9676.615846,0.473363,4814011.207623,0.016706
980.100000,7995.423647,0.066823,0.066824,0.016706,0.016706,0.167064,0.167066,0.167065,0.167059,4804560.125190,9676.615849,0.473363,4814011.209293,0.016706
980.200000,7995.421977,0.066823,0.066824,0.016706,0.016706,0.167064,0.167066,0.167065,0.167059,4804560.126857,9676.615853,0.473363,4814011.210964,0.016706
980.300000,7995.420306,0.066823,0.066824,0.016706,0.016706,0.167064,0.167066,0.167065,0.167059,4804560.128525,9676.615856,0.473363,4814011.212634,0.016706
980.400000,7995.418636,0.066823,0.066824,0.016706,0.016706,0.167064,0.167066,0.167065,0.167059,4804560.130192,9676.615860,0.473363,4814011.214305,0.016706
980.500000,7995.416965,0.066823,0.066824,0.016706,0.016706,0.167064,0.167066,0.167065,0.167059,4804560.131859,9676.615863,0.473363,4814011.215976,0.016706
980.600000,7995.415295,0.066823,0.066824,0.016706,0.016706,0.167063,0.167066,0.167065,0.167059,4804560.133526,9676.615866,0.473363,4814011.217646,0.016706
980.700000,7995.413624,0.066823,0.066824,0.016706,0.016706,0.167063,0.167066,0.167065,0.167059,4804560.135194,9676.615870,0.473363,4814011.219317,0.016706
980.800000,7995.411954,0.066823,0.066824,0.016706,0.016706,0.167063,0.167066,0.167065,0.167060,4804560.136861,9676.615873,0.473363,4814011.220987,0.016706
980.900000,7995.410283,0.066823,0.066824,0.016706,0.016706,0.167063,0.167066,0.167065,0.167060,4804560.138528,9676.615876,0.473363,4814011.222658,0.016706
981.000000,7995.408612,0.066823,0.066824,0.016706,0.016706,0.167063,0.167066,0.167065,0.167060,4804560.140195,9676.615880,0.473363,4814011.224329,0.016706
981.100000,7995.406942,0.066823,0.066824,0.016706,0.016706,0.167063,0.167066,0.167065,0.167060,4804560.141863,9676.615883,0.473363,4814011.225999,0.016706
981.200000,7995.405271,0.066823,0.066824,0.016706,0.016706,0.167063,0.167066,0.167065,0.167060,4804560.143530,9676.615886,0.473363,4814011.227670,0.016706
981.300000,7995.403601,0.066823,0.066824,0.016706,0.016706,0.167063,0.167065,0.167065,0.167060,4804560.145197,9676.615890,0.473363,4814011.229340,0.016706
981.400000,7995.401930,0.066823,0.066824,0.016706,0.016706,0.167063,0.167065,0.167065,0.167060,4804560.146864,9676.615893,0.473363,4814011.231011,0.016706
981.500000,7995.400260,0.066823,0.066824,0.016706,0.016706,0.167063,0.167065,0.167065,0.167060,4804560.148531,9676.615897,0.473363,4814011.232682,0.016706
981.600000,7995.398589,0.066823,0.066824,0.016706,0.016706,0.167063,0.167065,0.167065,0.167060,4804560.150199,9676.615900,0.473363,4814011.234352,0.016706
981.700000,7995.396918,0.066823,0.066824,0.016706,0.016706,0.167063,0.167065,0.167065,0.167060,4804560.151866,9676.615903,0.473363,4814011.236023,0.016706
981.800000,7995.395248,0.066823,0.066824,0.016706,0.016706,0.167063,0.167065,0.167065,0.167060,4804560.153533,9676.615907,0.473363,4814011.237693,0.016706
981.900000,7995.393577,0.066823,0.066824,0.016706,0.016706,0.167063,0.167065,0.167065,0.167060,4804560.155200,9676.615910,0.473363,4814011.239364,0.016706
982.000000,7995.391907,0.066823,0.066824,0.016706,0.016706,0.167063,0.167065,0.167065,0.167060,4804560.156868,9676.615913,0.473363,4814011.241035,0.016706
982.100000,7995.390236,0.066823,0.066824,0.016706,0.016706,0.167063,0.167065,0.167065,0.167060,4804560.158535,9676.615917,0.473363,4814011.242705,0.016706
982.200000,7995.388566,0.066823,0.066824,0.016706,0.016706,0.167063,0.167065,0.167065,0.167060,4804560.160202,9676.615920,0.473363,4814011.244376,0.016706
982.300000,7995.386895,0.066823,0.066824,0.016706,0.016706,0.167063,0.167065,0.167065,0.167060,4804560.161869,9676.615923,0.473363,4814011.246046,0.016706
982.400000,7995.385224,0.066823,0.066824,0.016706,0.016706,0.167063,0.167065,0.167065,0.167060,4804560.163537,9676.615927,0.473363,4814011.247717,0.016706
982.500000,7995.383554,0.066823,0.066824,0.016706,0.016706,0.167063,0.167065,0.167065,0.167060,4804560.165204,9676.615930,0.473363,4814011.249388,0.016706
982.600000,7995.381883,0.066823,0.066824,0.016706,0.016706,0.167063,0.167065,0.167065,0.167060,4804560.166871,9676.615933,0.473363,4814011.251058,0.016706
982.700000,7995.380213,0.066823,0.066824,0.016706,0.016706,0.167063,0.167065,0.167065,0.167060,4804560.168538,9676.615937,0.473363,4814011.252729,0.016706
982.800000,7995.378542,0.066823,0.066824,0.016706,0.016706,0.167063,0.167065,0.167065,0.167061,4804560.170206,9676.615940,0.473363,4814011.254399,0.016706
982.900000,7995.376872,0.066823,0.066824,0.016706,0.016706,0.167063,0.167065,0.167065,0.167061,4804560.171873,9676.615944,0.473363,4814011.256070,0.016706
983.000000,7995.375201,0.066823,0.066823,0.016706,0.016706,0.167063,0.167065,0.167065,0.167061,4804560.173540,9676.615947,0.473363,4814011.257741,0.016706
983.100000,7995.373531,0.066823,0.066823,0.016706,0.016706,0.167063,0.167065,0.167065,0.167061,4804560.175207,9676.615950,0.473363,4814011.259411,0.016706
983.200000,7995.371860,0.066823,0.066823,0.016706,0.016706,0.167063,0.167065,0.167065,0.167061,4804560.176875,9676.615954,0.473363,4814011.261082,0.016706
983.300000,7995.370189,0.066823,0.066823,0.016706,0.016706,0.167063,0.167065,0.167065,0.167061,4804560.178542,9676.615957,0.473363,4814011.262752,0.016706
983.400000,7995.368519,0.066823,0.066823,0.016706,0.016706,0.167063,0.167065,0.167065,0.167061,4804560.180209,9676.615960,0.473363,4814011.264423,0.016706
983.500000,7995.366848,0.066823,0.066823,0.016706,0.016706,0.167063,0.167065,0.167065,0.167061,4804560.181876,9676.615964,0.473363,4814011.266094,0.016706
983.600000,7995.365178,0.066823,0.066823,0.016706,0.016706,0.167063,0.167065,0.167065,0.167061,4804560.183544,9676.615967,0.473363,4814011.267764,0.016706
