Time,c2_system.cases,c2_system.C_dot,c2_system.Level,c2_system.total,c2_system.D
443.500000,22.495772,1.283844,1.000000,2091.097407,30.985451
443.600000,22.432528,1.280234,1.000000,2091.225629,30.987998
443.700000,22.369461,1.276635,1.000000,2091.353490,30.990537
443.800000,22.306571,1.273046,1.000000,2091.480992,30.993068
443.900000,22.243859,1.269466,1.000000,2091.608136,30.995593
444.000000,22.181322,1.265897,1.000000,2091.734922,30.998111
444.100000,22.118961,1.262338,1.000000,2091.861351,31.000622
444.200000,22.056776,1.258789,1.000000,2091.987425,31.003125
444.300000,21.994765,1.255250,1.000000,2092.113145,31.005622
444.400000,21.932929,1.251721,1.000000,2092.238511,31.008111
444.500000,21.871266,1.248202,1.000000,2092.363525,31.010594
444.600000,21.809777,1.244693,1.000000,2092.488187,31.013069
444.700000,21.748461,1.241194,1.000000,2092.612498,31.015538
444.800000,21.687317,1.237704,1.000000,2092.736461,31.017999
444.900000,21.626345,1.234224,1.000000,2092.860074,31.020454
445.000000,21.565544,1.230754,1.000000,2092.983341,31.022902
445.100000,21.504915,1.227294,1.000000,2093.106260,31.025343
445.200000,21.444455,1.223844,1.000000,2093.228834,31.027777
445.300000,21.384166,1.220403,1.000000,2093.351064,31.030204
445.400000,21.324046,1.216972,1.000000,2093.472950,31.032624
445.500000,21.264095,1.213550,1.000000,2093.594493,31.035038
445.600000,21.204313,1.210139,1.000000,2093.715694,31.037445
445.700000,21.144698,1.206736,1.000000,2093.836555,31.039845
445.800000,21.085252,1.203344,1.000000,2093.957076,31.042238
445.900000,21.025972,1.199961,1.000000,2094.077258,31.044625
446.000000,20.966859,1.196587,1.000000,2094.197102,31.047005
446.100000,20.907912,1.193223,1.000000,2094.316609,31.049378
446.200000,20.849131,1.189868,1.000000,2094.435781,31.051744
446.300000,20.790516,1.186523,1.000000,2094.554617,31.054104
446.400000,20.732065,1.183187,1.000000,2094.673119,31.056457
446.500000,20.673778,1.179861,1.000000,2094.791288,31.058804
446.600000,20.615655,1.176544,1.000000,2094.909125,31.061144
446.700000,20.557695,1.173236,1.000000,2095.026630,31.063477
446.800000,20.499899,1.169937,1.000000,2095.143805,31.065804
446.900000,20.442265,1.166648,1.000000,2095.260651,31.068124
447.000000,20.384793,1.163368,1.000000,2095.377168,31.070438
447.100000,20.327482,1.160097,1.000000,2095.493357,31.072745
447.200000,20.270333,1.156836,1.000000,2095.609220,31.075046
447.300000,20.213344,1.153584,1.000000,2095.724757,31.077341
447.400000,20.156516,1.150340,1.000000,2095.839970,31.079628
447.500000,20.099847,1.147106,1.000000,2095.954858,31.081910
447.600000,20.043338,1.143881,1.000000,2096.069424,31.084185
447.700000,19.986987,1.140665,1.000000,2096.183667,31.086454
447.800000,19.930795,1.137458,1.000000,2096.297589,31.088716
447.900000,19.874761,1.134260,1.000000,2096.411191,31.090972
448.000000,19.818884,1.131072,1.000000,2096.524473,31.093221
448.100000,19.763165,1.127892,1.000000,2096.637437,31.095464
448.200000,19.707602,1.124721,1.000000,2096.750084,31.097701
448.300000,19.652195,1.121558,1.000000,2096.862413,31.099932
448.400000,19.596944,1.118405,1.000000,2096.974427,31.102156
448.500000,19.541848,1.115261,1.000000,2097.086126,31.104374
448.600000,19.486908,1.112125,1.000000,2097.197511,31.106586
448.700000,19.432121,1.108999,1.000000,2097.308583,31.108792
448.800000,19.377489,1.105881,1.000000,2097.419342,31.110991
448.900000,19.323010,1.102772,1.000000,2097.529791,31.113185
449.000000,19.268685,1.099671,1.000000,2097.639928,31.115372
449.100000,19.214512,1.096580,1.000000,2097.749756,31.117553
449.200000,19.160492,1.093497,1.000000,2097.859275,31.119728
449.300000,19.106623,1.090422,1.000000,2097.968487,31.121896
449.400000,19.052906,1.087357,1.000000,2098.077391,31.124059
449.500000,18.999340,1.084300,1.000000,2098.185989,31.126215
449.600000,18.945924,1.081251,1.000000,2098.294282,31.128366
449.700000,18.892659,1.078211,1.000000,2098.402270,31.130510
449.800000,18.839543,1.075180,1.000000,2098.509954,31.132649
449.900000,18.786577,1.072157,1.000000,2098.617336,31.134781
450.000000,18.733760,1.069143,1.000000,2098.724416,31.136907
450.100000,18.681091,1.066137,1.000000,2098.831195,31.139028
450.200000,18.628570,1.063140,1.000000,2098.937674,31.141142
450.300000,18.576197,1.060151,1.000000,2099.043854,31.143251
450.400000,18.523971,1.057170,1.000000,2099.149734,31.145353
450.500000,18.471892,1.054198,1.000000,2099.255318,31.147450
450.600000,18.419959,1.051234,1.000000,2099.360604,31.149541
450.700000,18.368172,1.048279,1.000000,2099.465594,31.151626
450.800000,18.316531,1.045332,1.000000,2099.570289,31.153705
450.900000,18.265035,1.042393,1.000000,2099.674690,31.155778
451.000000,18.213684,1.039462,1.000000,2099.778798,31.157845
451.100000,18.162477,1.036540,1.000000,2099.882612,31.159907
451.200000,18.111415,1.033625,1.000000,2099.986135,31.161962
451.300000,18.060495,1.030719,1.000000,2100.089367,31.164012
451.400000,18.009719,1.027822,1.000000,2100.192308,31.166057
451.500000,17.959086,1.024932,1.000000,2100.294960,31.168095
451.600000,17.908595,1.022050,1.000000,2100.397324,31.170128
451.700000,17.858246,1.019177,1.000000,2100.499399,31.172155
451.800000,17.808038,1.016312,1.000000,2100.601188,31.174176
451.900000,17.757972,1.013454,1.000000,2100.702691,31.176192
452.000000,17.708047,1.010605,1.000000,2100.803908,31.178202
452.100000,17.658261,1.007764,1.000000,2100.904840,31.180206
452.200000,17.608616,1.004930,1.000000,2101.005489,31.182205
452.300000,17.559110,1.002105,1.000000,2101.105855,31.184198
452.400000,17.509744,0.999288,1.000000,2101.205938,31.186185
452.500000,17.460516,0.996478,1.000000,2101.305741,31.188167
452.600000,17.411427,0.993677,1.000000,2101.405262,31.190143
452.700000,17.362476,0.990883,1.000000,2101.504504,31.192114
452.800000,17.313662,0.988097,1.000000,2101.603467,31.194079
452.900000,17.264986,0.985319,1.000000,2101.702152,31.196039
453.000000,17.216446,0.982549,1.000000,2101.800559,31.197993
453.100000,17.168043,0.979787,1.000000,2101.898690,31.199942
453.200000,17.119776,0.977032,1.000000,2101.996544,31.201885
453.300000,17.071644,0.974285,1.000000,2102.094124,31.203823
453.400000,17.023648,0.971546,1.000000,2102.191429,31.205755
453.500000,16.975787,0.968814,1.000000,2102.288460,31.207682
453.600000,16.928061,0.966091,1.000000,2102.385219,31.209603
453.700000,16.880468,0.963374,1.000000,2102.481706,31.211519
453.800000,16.833010,0.960666,1.000000,2102.577922,31.213430
453.900000,16.785685,0.957965,1.000000,2102.673867,31.215335
454.000000,16.738493,0.955272,1.000000,2102.769542,31.217235
454.100000,16.691433,0.952586,1.000000,2102.864948,31.219130
454.200000,16.644506,0.949908,1.000000,2102.960086,31.221019
454.300000,16.597711,0.947237,1.000000,2103.054957,31.222903
454.400000,16.551047,0.944574,1.000000,2103.149560,31.224781
454.500000,16.504515,0.941918,1.000000,2103.243898,31.226655
454.600000,16.458113,0.939270,1.000000,2103.337971,31.228523
454.700000,16.411842,0.936630,1.000000,2103.431779,31.230386
454.800000,16.365701,0.933996,1.000000,2103.525323,31.232243
454.900000,16.319689,0.931370,1.000000,2103.618605,31.234096
455.000000,16.273807,0.928752,1.000000,2103.711624,31.235943
455.100000,16.228054,0.926141,1.000000,2103.804382,31.237785
455.200000,16.182430,0.923537,1.000000,2103.896878,31.239622
455.300000,16.136934,0.920940,1.000000,2103.989115,31.241453
455.400000,16.091566,0.918351,1.000000,2104.081093,31.243280
455.500000,16.046325,0.915769,1.000000,2104.172812,31.245101
455.600000,16.001212,0.913195,1.000000,2104.264273,31.246917
455.700000,15.956225,0.910627,1.000000,2104.355476,31.248728
455.800000,15.911365,0.908067,1.000000,2104.446424,31.250534
455.900000,15.866631,0.905514,1.000000,2104.537116,31.252335
456.000000,15.822022,0.902968,1.000000,2104.627552,31.254131
456.100000,15.777540,0.900429,1.000000,2104.717735,31.255922
456.200000,15.733182,0.897898,1.000000,2104.807664,31.257708
456.300000,15.688949,0.895374,1.000000,2104.897340,31.259489
456.400000,15.644840,0.892856,1.000000,2104.986764,31.261264
456.500000,15.600855,0.890346,1.000000,2105.075937,31.263035
456.600000,15.556994,0.887843,1.000000,2105.164859,31.264801
456.700000,15.513256,0.885347,1.000000,2105.253530,31.266562
456.800000,15.469641,0.882858,1.000000,2105.341953,31.268318
456.900000,15.426149,0.880375,1.000000,2105.430127,31.270069
457.000000,15.382779,0.877900,1.000000,2105.518053,31.271815
457.100000,15.339531,0.875432,1.000000,2105.605732,31.273556
457.200000,15.296405,0.872971,1.000000,2105.693164,31.275292
457.300000,15.253400,0.870516,1.000000,2105.780351,31.277023
457.400000,15.210515,0.868069,1.000000,2105.867292,31.278750
457.500000,15.167752,0.865628,1.000000,2105.953989,31.280472
457.600000,15.125108,0.863195,1.000000,2106.040443,31.282188
457.700000,15.082584,0.860768,1.000000,2106.126653,31.283900
457.800000,15.040180,0.858348,1.000000,2106.212621,31.285607
457.900000,14.997896,0.855935,1.000000,2106.298347,31.287310
458.000000,14.955730,0.853528,1.000000,2106.383832,31.289007
458.100000,14.913682,0.851129,1.000000,2106.469077,31.290700
458.200000,14.871753,0.848736,1.000000,2106.554082,31.292388
458.300000,14.829942,0.846349,1.000000,2106.638848,31.294071
458.400000,14.788248,0.843970,1.000000,2106.723376,31.295750
458.500000,14.746671,0.841597,1.000000,2106.807666,31.297424
458.600000,14.705212,0.839231,1.000000,2106.891719,31.299093
458.700000,14.663868,0.836872,1.000000,2106.975536,31.300757
458.800000,14.622642,0.834519,1.000000,2107.059117,31.302417
458.900000,14.581531,0.832172,1.000000,2107.142464,31.304072
459.000000,14.540535,0.829833,1.000000,2107.225576,31.305723
459.100000,14.499655,0.827500,1.000000,2107.308454,31.307368
459.200000,14.458890,0.825173,1.000000,2107.391099,31.309010
459.300000,14.418239,0.822853,1.000000,2107.473512,31.310646
459.400000,14.377703,0.820540,1.000000,2107.555693,31.312278
459.500000,14.337280,0.818233,1.000000,2107.637643,31.313905
459.600000,14.296972,0.815933,1.000000,2107.719363,31.315528
459.700000,14.256776,0.813639,1.000000,2107.800853,31.317146
459.800000,14.216694,0.811351,1.000000,2107.882114,31.318760
459.900000,14.176724,0.809070,1.000000,2107.963146,31.320369
460.000000,14.136867,0.806795,1.000000,2108.043951,31.321974
460.100000,14.097122,0.804527,1.000000,2108.124528,31.323574
460.200000,14.057488,0.802265,1.000000,2108.204879,31.325170
460.300000,14.017966,0.800010,1.000000,2108.285004,31.326761
460.400000,13.978555,0.797760,1.000000,2108.364904,31.328347
460.500000,13.939255,0.795517,1.000000,2108.444579,31.329930
460.600000,13.900065,0.793281,1.000000,2108.524030,31.331507
460.700000,13.860985,0.791051,1.000000,2108.603257,31.333081
460.800000,13.822016,0.788827,1.000000,2108.682262,31.334649
460.900000,13.783155,0.786609,1.000000,2108.761045,31.336214
461.000000,13.744405,0.784397,1.000000,2108.839606,31.337774
461.100000,13.705763,0.782192,1.000000,2108.917947,31.339330
461.200000,13.667229,0.779993,1.000000,2108.996067,31.340881
461.300000,13.628804,0.777800,1.000000,2109.073968,31.342428
461.400000,13.590487,0.775613,1.000000,2109.151649,31.343970
461.500000,13.552278,0.773432,1.000000,2109.229112,31.345509
461.600000,13.514176,0.771258,1.000000,2109.306358,31.347043
461.700000,13.476182,0.769090,1.000000,2109.383386,31.348572
461.800000,13.438294,0.766927,1.000000,2109.460197,31.350098
461.900000,13.400513,0.764771,1.000000,2109.536793,31.351619
462.000000,13.362837,0.762621,1.000000,2109.613173,31.353135
462.100000,13.325268,0.760477,1.000000,2109.689339,31.354648
462.200000,13.287805,0.758339,1.000000,2109.765290,31.356156
462.300000,13.250446,0.756207,1.000000,2109.841028,31.357660
462.400000,13.213193,0.754081,1.000000,2109.916553,31.359160
462.500000,13.176045,0.751961,1.000000,2109.991866,31.360655
462.600000,13.139001,0.749847,1.000000,2110.066967,31.362147
462.700000,13.102061,0.747738,1.000000,2110.141856,31.363634
462.800000,13.065225,0.745636,1.000000,2110.216536,31.365117
462.900000,13.028492,0.743540,1.000000,2110.291005,31.366596
463.000000,12.991863,0.741449,1.000000,2110.365265,31.368070
463.100000,12.955337,0.739365,1.000000,2110.439316,31.369541
463.200000,12.918913,0.737286,1.000000,2110.513159,31.371007
463.300000,12.882592,0.735213,1.000000,2110.586794,31.372470
463.400000,12.846373,0.733146,1.000000,2110.660222,31.373928
463.500000,12.810256,0.731085,1.000000,2110.733444,31.375382
463.600000,12.774240,0.729029,1.000000,2110.806460,31.376832
463.700000,12.738326,0.726980,1.000000,2110.879271,31.378277
463.800000,12.702512,0.724936,1.000000,2110.951877,31.379719
463.900000,12.666799,0.722898,1.000000,2111.024278,31.381157
464.000000,12.631187,0.720865,1.000000,2111.096477,31.382591
464.100000,12.595675,0.718839,1.000000,2111.168472,31.384020
464.200000,12.560262,0.716818,1.000000,2111.240265,31.385446
464.300000,12.524949,0.714802,1.000000,2111.311856,31.386868
464.400000,12.489736,0.712793,1.000000,2111.383246,31.388285
464.500000,12.454621,0.710789,1.000000,2111.454435,31.389699
464.600000,12.419606,0.708790,1.000000,2111.525424,31.391109
464.700000,12.384688,0.706798,1.000000,2111.596213,31.392515
464.800000,12.349869,0.704810,1.000000,2111.666803,31.393916
464.900000,12.315148,0.702829,1.000000,2111.737195,31.395314
465.000000,12.280524,0.700853,1.000000,2111.807389,31.396708
465.100000,12.245997,0.698882,1.000000,2111.877385,31.398098
465.200000,12.211568,0.696917,1.000000,2111.947185,31.399484
465.300000,12.177236,0.694958,1.000000,2112.016789,31.400866
465.400000,12.143000,0.693004,1.000000,2112.086197,31.402245
465.500000,12.108860,0.691056,1.000000,2112.155409,31.403619
465.600000,12.074816,0.689113,1.000000,2112.224427,31.404990
465.700000,12.040868,0.687176,1.000000,2112.293251,31.406356
465.800000,12.007015,0.685244,1.000000,2112.361882,31.407719
465.900000,11.973258,0.683317,1.000000,2112.430320,31.409078
466.000000,11.939595,0.681396,1.000000,2112.498565,31.410433
466.100000,11.906027,0.679480,1.000000,2112.566618,31.411785
466.200000,11.872554,0.677570,1.000000,2112.634480,31.413132
466.300000,11.839175,0.675665,1.000000,2112.702151,31.414476
466.400000,11.805889,0.673765,1.000000,2112.769632,31.415816
466.500000,11.772697,0.671871,1.000000,2112.836924,31.417152
466.600000,11.739598,0.669982,1.000000,2112.904026,31.418485
466.700000,11.706593,0.668098,1.000000,2112.970939,31.419814
466.800000,11.673680,0.666220,1.000000,2113.037664,31.421139
466.900000,11.640860,0.664347,1.000000,2113.104202,31.422460
467.000000,11.608131,0.662478,1.000000,2113.170552,31.423778
467.100000,11.575495,0.660614,1.000000,2113.236716,31.425092
467.200000,11.542950,0.658754,1.000000,2113.302694,31.426402
467.300000,11.510497,0.656896,1.000000,2113.368486,31.427708
467.400000,11.478133,0.655040,1.000000,2113.434092,31.429011
467.500000,11.445858,0.653185,1.000000,2113.499512,31.430310
467.600000,11.413672,0.651329,1.000000,2113.564747,31.431606
467.700000,11.381573,0.649471,1.000000,2113.629797,31.432898
467.800000,11.349560,0.647610,1.000000,2113.694660,31.434186
467.900000,11.317631,0.645746,1.000000,2113.759337,31.435471
468.000000,11.285785,0.643876,1.000000,2113.823828,31.436752
468.100000,11.254019,0.641999,1.000000,2113.888131,31.438029
468.200000,11.222332,0.640116,1.000000,2113.952246,31.439303
468.300000,11.190721,0.638226,1.000000,2114.016173,31.440573
468.400000,11.159185,0.636327,1.000000,2114.079910,31.441840
468.500000,11.127721,0.634420,1.000000,2114.143457,31.443103
468.600000,11.096326,0.632504,1.000000,2114.206813,31.444362
468.700000,11.065000,0.630579,1.000000,2114.269977,31.445618
468.800000,11.033738,0.628646,1.000000,2114.332948,31.446871
468.900000,11.002540,0.626704,1.000000,2114.395725,31.448120
469.000000,10.971402,0.624754,1.000000,2114.458308,31.449365
469.100000,10.940323,0.622797,1.000000,2114.520695,31.450607
469.200000,10.909301,0.620832,1.000000,2114.582886,31.451846
469.300000,10.878333,0.618861,1.000000,2114.644881,31.453081
469.400000,10.847418,0.616884,1.000000,2114.706678,31.454312
469.500000,10.816553,0.614902,1.000000,2114.768277,31.455540
469.600000,10.785738,0.612916,1.000000,2114.829678,31.456765
469.700000,10.754970,0.610927,1.000000,2114.890880,31.457986
469.800000,10.724249,0.608935,1.000000,2114.951883,31.459204
469.900000,10.693572,0.606942,1.000000,2115.012687,31.460418
470.000000,10.662940,0.604949,1.000000,2115.073292,31.461629
470.100000,10.632350,0.602955,1.000000,2115.133697,31.462836
470.200000,10.601803,0.600964,1.000000,2115.193903,31.464040
470.300000,10.571296,0.598974,1.000000,2115.253910,31.465241
470.400000,10.540831,0.596987,1.000000,2115.313717,31.466438
470.500000,10.510406,0.595004,1.000000,2115.373327,31.467632
470.600000,10.480021,0.593026,1.000000,2115.432738,31.468823
470.700000,10.449676,0.591053,1.000000,2115.491952,31.470010
470.800000,10.419370,0.589086,1.000000,2115.550969,31.471194
470.900000,10.389104,0.587127,1.000000,2115.609789,31.472374
471.000000,10.358879,0.585174,1.000000,2115.668414,31.473552
471.100000,10.328693,0.583230,1.000000,2115.726844,31.474726
471.200000,10.298548,0.581294,1.000000,2115.785080,31.475896
471.300000,10.268444,0.579367,1.000000,2115.843122,31.477064
471.400000,10.238380,0.577449,1.000000,2115.900972,31.478228
471.500000,10.208359,0.575542,1.000000,2115.958631,31.479389
471.600000,10.178380,0.573644,1.000000,2116.016100,31.480546
471.700000,10.148444,0.571757,1.000000,2116.073380,31.481700
471.800000,10.118552,0.569881,1.000000,2116.130471,31.482851
471.900000,10.088705,0.568015,1.000000,2116.187375,31.483999
472.000000,10.058902,0.566161,1.000000,2116.244093,31.485144
472.100000,10.029146,0.564318,1.000000,2116.300626,31.486285
472.200000,9.999436,0.562486,1.000000,2116.356975,31.487423
472.300000,9.969774,0.560665,1.000000,2116.413142,31.488558
472.400000,9.940160,0.558856,1.000000,2116.469127,31.489690
472.500000,9.910596,0.557058,1.000000,2116.524931,31.490818
472.600000,9.881081,0.555272,1.000000,2116.580557,31.491944
472.700000,9.851618,0.553497,1.000000,2116.636004,31.493066
472.800000,9.822206,0.551732,1.000000,2116.691274,31.494185
472.900000,9.792848,0.549979,1.000000,2116.746368,31.495301
473.000000,9.763542,0.548237,1.000000,2116.801288,31.496414
473.100000,9.734292,0.546506,1.000000,2116.856034,31.497523
473.200000,9.705096,0.544785,1.000000,2116.910607,31.498630
473.300000,9.675956,0.543075,1.000000,2116.965008,31.499733
473.400000,9.646873,0.541375,1.000000,2117.019239,31.500833
473.500000,9.617848,0.539685,1.000000,2117.073300,31.501930
473.600000,9.588881,0.538005,1.000000,2117.127193,31.503025
473.700000,9.559973,0.536335,1.000000,2117.180918,31.504115
473.800000,9.531125,0.534674,1.000000,2117.234477,31.505203
473.900000,9.502338,0.533022,1.000000,2117.287870,31.506288
474.000000,9.473611,0.531380,1.000000,2117.341098,31.507370
474.100000,9.444947,0.529746,1.000000,2117.394163,31.508448
474.200000,9.416345,0.528121,1.000000,2117.447064,31.509524
474.300000,9.387806,0.526505,1.000000,2117.499804,31.510597
474.400000,9.359332,0.524896,1.000000,2117.552382,31.511666
474.500000,9.330921,0.523296,1.000000,2117.604799,31.512733
474.600000,9.302576,0.521703,1.000000,2117.657057,31.513796
474.700000,9.274296,0.520118,1.000000,2117.709156,31.514856
474.800000,9.246083,0.518540,1.000000,2117.761097,31.515914
474.900000,9.217936,0.516969,1.000000,2117.812880,31.516968
475.000000,9.189856,0.515405,1.000000,2117.864506,31.518019
475.100000,9.161844,0.513848,1.000000,2117.915977,31.519068
475.200000,9.133901,0.512298,1.000000,2117.967292,31.520113
475.300000,9.106026,0.510753,1.000000,2118.018452,31.521155
475.400000,9.078220,0.509215,1.000000,2118.069458,31.522195
475.500000,9.050484,0.507683,1.000000,2118.120311,31.523231
475.600000,9.022818,0.506157,1.000000,2118.171010,31.524265
475.700000,8.995223,0.504637,1.000000,2118.221557,31.525295
475.800000,8.967699,0.503122,1.000000,2118.271953,31.526322
475.900000,8.940246,0.501613,1.000000,2118.322197,31.527347
476.000000,8.912865,0.500108,1.000000,2118.372291,31.528368
476.100000,8.885556,0.498609,1.000000,2118.422234,31.529387
476.200000,8.858320,0.497115,1.000000,2118.472028,31.530402
476.300000,8.831156,0.495626,1.000000,2118.521672,31.531415
476.400000,8.804066,0.494142,1.000000,2118.571168,31.532425
476.500000,8.777050,0.492662,1.000000,2118.620515,31.533431
476.600000,8.750108,0.491187,1.000000,2118.669715,31.534435
476.700000,8.723240,0.489716,1.000000,2118.718768,31.535436
476.800000,8.696447,0.488250,1.000000,2118.767673,31.536434
476.900000,8.669729,0.486788,1.000000,2118.816432,31.537429
477.000000,8.643086,0.485330,1.000000,2118.865046,31.538421
477.100000,8.616519,0.483876,1.000000,2118.913513,31.539410
477.200000,8.590028,0.482427,1.000000,2118.961835,31.540396
477.300000,8.563613,0.480981,1.000000,2119.010013,31.541379
477.400000,8.537274,0.479539,1.000000,2119.058046,31.542359
477.500000,8.511013,0.478102,1.000000,2119.105935,31.543337
477.600000,8.484828,0.476668,1.000000,2119.153681,31.544311
477.700000,8.458720,0.475238,1.000000,2119.201283,31.545283
477.800000,8.432690,0.473811,1.000000,2119.248743,31.546251
477.900000,8.406737,0.472388,1.000000,2119.296060,31.547217
478.000000,8.380863,0.470969,1.000000,2119.343235,31.548180
478.100000,8.355066,0.469554,1.000000,2119.390268,31.549140
478.200000,8.329347,0.468142,1.000000,2119.437160,31.550097
478.300000,8.303707,0.466734,1.000000,2119.483911,31.551051
478.400000,8.278145,0.465329,1.000000,2119.530521,31.552002
478.500000,8.252662,0.463928,1.000000,2119.576991,31.552951
478.600000,8.227258,0.462531,1.000000,2119.623321,31.553896
478.700000,8.201932,0.461136,1.000000,2119.669511,31.554839
478.800000,8.176685,0.459746,1.000000,2119.715562,31.555779
478.900000,8.151517,0.458359,1.000000,2119.761474,31.556716
479.000000,8.126429,0.456975,1.000000,2119.807248,31.557650
479.100000,8.101419,0.455594,1.000000,2119.852883,31.558581
479.200000,8.076489,0.454218,1.000000,2119.898381,31.559509
479.300000,8.051637,0.452844,1.000000,2119.943741,31.560435
479.400000,8.026865,0.451474,1.000000,2119.988963,31.561358
479.500000,8.002172,0.450107,1.000000,2120.034049,31.562278
479.600000,7.977558,0.448744,1.000000,2120.078999,31.563195
479.700000,7.953023,0.447384,1.000000,2120.123812,31.564109
479.800000,7.928566,0.446028,1.000000,2120.168489,31.565020
479.900000,7.904189,0.444675,1.000000,2120.213031,31.565929
480.000000,7.879891,0.443326,1.000000,2120.257438,31.566834
480.100000,7.855671,0.441980,1.000000,2120.301710,31.567737
480.200000,7.831530,0.440637,1.000000,2120.345847,31.568638
480.300000,7.807467,0.439298,1.000000,2120.389851,31.569535
480.400000,7.783483,0.437962,1.000000,2120.433720,31.570430
480.500000,7.759576,0.436630,1.000000,2120.477456,31.571321
480.600000,7.735748,0.435301,1.000000,2120.521060,31.572211
480.700000,7.711998,0.433975,1.000000,2120.564530,31.573097
480.800000,7.688325,0.432653,1.000000,2120.607868,31.573980
480.900000,7.664729,0.431335,1.000000,2120.651074,31.574861
481.000000,7.641211,0.430020,1.000000,2120.694148,31.575739
481.100000,7.617769,0.428708,1.000000,2120.737091,31.576615
481.200000,7.594404,0.427400,1.000000,2120.779903,31.577487
481.300000,7.571116,0.426096,1.000000,2120.822584,31.578357
481.400000,7.547904,0.424795,1.000000,2120.865135,31.579224
481.500000,7.524768,0.423498,1.000000,2120.907557,31.580089
481.600000,7.501707,0.422204,1.000000,2120.949848,31.580951
481.700000,7.478721,0.420914,1.000000,2120.992010,31.581810
481.800000,7.455811,0.419627,1.000000,2121.034044,31.582666
481.900000,7.432976,0.418344,1.000000,2121.075949,31.583520
482.000000,7.410214,0.417064,1.000000,2121.117725,31.584371
482.100000,7.387527,0.415788,1.000000,2121.159374,31.585220
482.200000,7.364914,0.414515,1.000000,2121.200896,31.586066
482.300000,7.342374,0.413247,1.000000,2121.242290,31.586909
482.400000,7.319907,0.411981,1.000000,2121.283558,31.587750
482.500000,7.297513,0.410720,1.000000,2121.324699,31.588588
482.600000,7.275192,0.409462,1.000000,2121.365715,31.589423
482.700000,7.252942,0.408207,1.000000,2121.406604,31.590256
482.800000,7.230765,0.406957,1.000000,2121.447369,31.591086
482.900000,7.208658,0.405709,1.000000,2121.488008,31.591914
483.000000,7.186623,0.404466,1.000000,2121.528523,31.592739
483.100000,7.164659,0.403226,1.000000,2121.568914,31.593561
483.200000,7.142765,0.401990,1.000000,2121.609181,31.594381
483.300000,7.120940,0.400757,1.000000,2121.649324,31.595198
483.400000,7.099186,0.399528,1.000000,2121.689345,31.596013
483.500000,7.077501,0.398303,1.000000,2121.729243,31.596826
483.600000,7.055884,0.397082,1.000000,2121.769018,31.597635
483.700000,7.034336,0.395864,1.000000,2121.808671,31.598443
483.800000,7.012857,0.394649,1.000000,2121.848203,31.599248
483.900000,6.991445,0.393439,1.000000,2121.887613,31.600050
484.000000,6.970101,0.392232,1.000000,2121.926903,31.600850
484.100000,6.948824,0.391029,1.000000,2121.966072,31.601647
484.200000,6.927614,0.389829,1.000000,2122.005121,31.602442
484.300000,6.906470,0.388633,1.000000,2122.044050,31.603235
484.400000,6.885393,0.387441,1.000000,2122.082860,31.604025
484.500000,6.864381,0.386253,1.000000,2122.121550,31.604812
484.600000,6.843435,0.385068,1.000000,2122.160122,31.605597
484.700000,6.822554,0.383886,1.000000,2122.198576,31.606380
484.800000,6.801738,0.382709,1.000000,2122.236911,31.607160
484.900000,6.780986,0.381535,1.000000,2122.275129,31.607938
485.000000,6.760298,0.380365,1.000000,2122.313230,31.608714
485.100000,6.739675,0.379198,1.000000,2122.351214,31.609487
485.200000,6.719115,0.378035,1.000000,2122.389081,31.610258
485.300000,6.698618,0.376876,1.000000,2122.426833,31.611026
485.400000,6.678184,0.375720,1.000000,2122.464468,31.611792
485.500000,6.657813,0.374568,1.000000,2122.501988,31.612556
485.600000,6.637505,0.373420,1.000000,2122.539394,31.613317
485.700000,6.617258,0.372275,1.000000,2122.576684,31.614076
485.800000,6.597074,0.371133,1.000000,2122.613860,31.614833
485.900000,6.576950,0.369996,1.000000,2122.650922,31.615588
486.000000,6.556889,0.368862,1.000000,2122.687871,31.616340
486.100000,6.536888,0.367731,1.000000,2122.724706,31.617089
486.200000,6.516948,0.366604,1.000000,2122.761428,31.617837
486.300000,6.497069,0.365481,1.000000,2122.798038,31.618582
486.400000,6.477249,0.364361,1.000000,2122.834536,31.619325
486.500000,6.457490,0.363245,1.000000,2122.870922,31.620066
486.600000,6.437791,0.362132,1.000000,2122.907196,31.620804
486.700000,6.418151,0.361023,1.000000,2122.943359,31.621540
486.800000,6.398571,0.359918,1.000000,2122.979412,31.622274
486.900000,6.379050,0.358815,1.000000,2123.015354,31.623006
487.000000,6.359587,0.357717,1.000000,2123.051186,31.623735
487.100000,6.340183,0.356622,1.000000,2123.086909,31.624462
487.200000,6.320838,0.355530,1.000000,2123.122522,31.625187
487.300000,6.301551,0.354442,1.000000,2123.158026,31.625910
487.400000,6.282322,0.353357,1.000000,2123.193421,31.626631
487.500000,6.263151,0.352275,1.000000,2123.228708,31.627349
487.600000,6.244037,0.351198,1.000000,2123.263887,31.628065
487.700000,6.224981,0.350123,1.000000,2123.298958,31.628779
487.800000,6.205982,0.349052,1.000000,2123.333922,31.629491
487.900000,6.187041,0.347984,1.000000,2123.368779,31.630201
488.000000,6.168156,0.346920,1.000000,2123.403530,31.630908
488.100000,6.149327,0.345859,1.000000,2123.438174,31.631614
488.200000,6.130556,0.344801,1.000000,2123.472712,31.632317
488.300000,6.111841,0.343747,1.000000,2123.507145,31.633018
488.400000,6.093182,0.342696,1.000000,2123.541472,31.633717
